product_id,product_brand,product_name,product_sku,product_retail_price,product_cost,product_weight,recyclable,low_fat
1369,EcoHarvest,EcoHarvest Deluxe Pretzels,E-01369-Y,$1.65,0.78,0.56,0,0
1370,Premium Choice,Premium Choice Lite Bread,PC-01370-G,1.86,1.14,0.72,Yes,0
1371,Urban Pantry,Urban Pantry Original Juice,UP-01371-X,7.06,3.21,1.55,1,False
1372,wholesome co,Wholesome Co Reduced Fat Onions,WC-01372-F,1.38,0.69,2.61,1,0
1373,Value Plus,Value Plus Low Sodium Tea,VP-01373-I,4.35,1.64,1.38,No,0
1374,eCOhARVEST,EcoHarvest Jumbo Shrimp,E-01374-G,13.89,7.16,0.7,1.0,False
1375,VALUE PLUS,Value Plus Reduced Fat Popcorn,VP-01375-I,2.32,1.49,0.31,0,True
1376,GreenLeaf,GreenLeaf Traditional Trash Bags,G-01376-D,10.92,7.26,2.89,1,0
1377,Golden Harvest,Golden Harvest Extra Crunchy Shampoo,GH-01377-Q,4.27,2.5,1.17,Yes,N
1378,hERITAGE fOODS,Heritage Foods Deluxe Popcorn,HF-01378-J,3.54,2.21,0.29,0,0
1379,Prime Select,Prime Select Original Tea,PS-01379-T,3.53,1.8,1.8,1,0
1380,Prime Select,Prime Select Low Sodium Potato Chips,PS-01380-E,1.76,1.06,0.99,1,No
1381,Crystal Springs,Crystal Springs Organic Chicken Breast,CS-01381-V,9.62,3.92,1.33,no,0.0
1382,Pure Origins,Pure Origins Low Sodium Frozen Fries,PO-01382-K,$8.38,4.06,1.28,0,no
1383,Prime Select,Prime Select Mini Shrimp,PS-01383-Z,10.2,6.88,1.65,1,0.0
1384,TrueTaste,TrueTaste Deluxe Chicken Breast,T-01384-X,9.1,5.64,1.35,,0
1385,Golden Valley,Golden Valley Low Sodium TV Dinner,GV-01385-E,4.46,,,Y,0.0
1386,Pure Origins,Pure Origins Organic Bar Soap,PO-01386-Y,9.43,5.69,0.29,1,0
1387,Value Plus,Value Plus Jumbo Waffles,VP-01387-V,8.72,5.41,1.45,0,0
1388,Golden Valley,Golden Valley Family Size Bar Soap,GV-01388-W,9.24,4.54,0.44,N,no
1389,Value Plus,Value Plus Reduced Fat Shampoo,VP-01389-Y,9.9,4.91,1.03,Y,N
1390,Heritage Foods,Heritage Foods Mini Cod,hf-01390-i,7.74,2.74,1.89,1,0
1391,Farmhouse Select,Farmhouse Select Extra Crunchy Toothpaste,FS-01391-L,3.98,1.5,0.82,0,0
1392,Coastal Fresh,Coastal Fresh Deluxe Bar Soap,CF-01392-O,3.47,1.31,0.77,0,0
1393,MEADOWBROOK,Meadowbrook Extra Crunchy Apples,M-01393-I,0.99,0.52,0.58,1,0
1394,Value Plus,Value Plus Extra Crunchy Sports Drink,VP-01394-R,5.63,2.11,2.65,yes,0.0
1395,Prime Select,Prime Select Extra Crunchy Bottled Water,PS-01395-B,1.31,0.85,1.47,Yes,0.0
1396,Golden Harvest,Golden Harvest Traditional Soda,GH-01396-F,2.73,1.43,1.54,True,0
1397,Everyday Basics,Everyday Basics Extra Crunchy Sour Cream,EB-01397-H,5.33,3.12,1.37,1,0
1398,Heritage Foods,Heritage Foods Classic Shrimp,HF-01398-F,13.72,6.36,1.53,0,0
1399,SILVER CREEK,Silver Creek Lite Salmon Fillet,SC-01399-C,14.42,7.35,2.39,Y,0
1400,Farmhouse Select,Farmhouse Select Gourmet Sour Cream,FS-01400-V,3.96,1.75,0.82,1,0
1401,Hilltop Farms,Hilltop Farms Mini Frozen Vegetables,HF-01401-R,$5.21,2.65,1.63,1,
1402,American Classic,American Classic Value Pack Sausage,AC-01402-Z,$4.15,2.39,3.34,Y,0
1403,TrueTaste,TrueTaste Lite Frozen Fries,T-01403-S,5.69,3.77,2.38,1.0,No
1404,Heritage Foods,Heritage Foods Gourmet Frozen Fries,HF-01404-G,4.27,2.74,1.38,0,No
1405,Golden Harvest,Golden Harvest Mini Cod,GH-01405-Y,$8.46,4.83,1.12,0,0
1406,Coastal Fresh,Coastal Fresh Classic Cheese,CF-01406-G,2.59,1.12,1.27,0,Yes
1407,Farmhouse Select,Farmhouse Select Low Sodium Paper Towels,FS-01407-Y,10.54,5.38,1.53,1,0
1408,Coastal Fresh,Coastal Fresh Lite Frozen Fries,CF-01408-Z,6.84,2.88,2.57,0,No
1409,  Family Choice,Family Choice Organic Dish Soap,FC-01409-G,4.03,2.12,1.48,0,False
1410,premium choice,Premium Choice Organic Tea,pc-01410-m,4.38,1.7,1.59,True,0
1411,Value Plus,Value Plus Traditional Ground Beef,VP-01411-W,5.06,2.9,1.63,yes,no
1412,TrueTaste,TrueTaste Reduced Fat Cookies,T-01412-Q,2.74,0.96,0.9,0,1.0
1413,American Classic,American Classic Gourmet Cod,AC-01413-T,10.73,6.42,0.84,0,0
1414,Farmhouse Select,Farmhouse Select Jumbo Butter,FS-01414-N,2.98,2.07,1.72,1,Y
1415,Crystal Springs,Crystal Springs Jumbo Dish Soap,CS-01415-G,3.24,1.71,2.79,1.0,N
1416,Northern Mills,Northern Mills Family Size TV Dinner,NM-01416-F,5.85,3.11,2.82,Y,0
1417,GREENLEAF,GreenLeaf Low Sodium Sausage,G-01417-V,10.06,11.78,1.3,0,no
1418,Golden Harvest,Golden Harvest Gourmet Bottled Water,GH-01418-G,3.98,2.59,0.64,Y,0
1419,Silver Creek,Silver Creek Extra Crunchy Trash Bags,SC-01419-X,$2.18,0.93,3.09,0,0
1420,Family Choice,Family Choice Original Ice Cream,FC-01420-N,7.56,4.37,2.79,,1
1421,Heritage Foods,Heritage Foods Organic Lotion,HF-01421-L,$11.99,5.49,0.9,1.0,0
1422,EcoHarvest,EcoHarvest Mini Juice,E-01422-F,2.33,1.19,1.9,0,No
1423,GreenLeaf,GreenLeaf Value Pack Muffins,G-01423-J,2.29,1.26,1.32,1,0
1424,Urban Pantry,Urban Pantry Extra Crunchy Cheese,UP-01424-P,$3.13,2.01,1.63,0.0,1
1425,Farmhouse Select,Farmhouse Select Extra Crunchy Laundry Detergent,FS-01425-E,3.14,2.13,1.03,0,0
1426,Prime Select,Prime Select Reduced Fat Sour Cream,PS-01426-R,4.13,,1.17,0,0
1427,Everyday Basics,Everyday Basics Fresh Butter,EB-01427-X,$4.36,1.81,1.93,0,Y
1428,American Classic,American Classic Mini Pork Chops,AC-01428-G,4.35,2.93,1.64,0.0,1
1429,Everyday Basics,Everyday Basics Organic Bread,EB-01429-B,$4.17,2.83,0.43,N,False
1430,GreenLeaf,GreenLeaf Classic Ground Beef,G-01430-C,3.53,2.27,2.05,1,0
1431,Sunrise Organics,Sunrise Organics Reduced Fat Crackers,SO-01431-Q,3.15,1.69,0.98,0.0,N
1432,Crystal Springs,Crystal Springs Organic Tilapia,CS-01432-P,8.43,4.84,0.64,1,N
1433,Everyday Basics,Everyday Basics Traditional Yogurt,EB-01433-N,5.56,3.37,0.89,1,No
1434,Silver Creek,Silver Creek Gourmet Ground Beef,SC-01434-V,$8.52,3.72,1.67,1,0
1435,Everyday Basics,Everyday Basics Classic Lettuce,EB-01435-X,3.74,2.06,1.06,Yes,0
1436,Coastal Fresh,Coastal Fresh Lite Bacon,CF-01436-Y,5.21,2.96,2.28,1,0
1437,TrueTaste,TrueTaste Extra Crunchy Tea,T-01437-N,7.95,3.92,1.99,0,no
1438,Meadowbrook,Meadowbrook Low Sodium TV Dinner,M-01438-J,6.17,3.87,2.19,1,False
1439,Urban Pantry,Urban Pantry Mini Salmon Fillet,UP-01439-I,8.75,5.14,,0,0
1440,EcoHarvest,EcoHarvest Classic Sports Drink,E-01440-Q,1.71,1.18,1.76,0,False
1441,Urban Pantry,Urban Pantry Deluxe Bagels,UP-01441-J,3.13,2.15,0.53,0,0
1442,BluePeak,BluePeak Original Ham,B-01442-E,7.41,2.76,1.69,1,0
1443,Hilltop Farms,Hilltop Farms Low Sodium Shampoo,HF-01443-O,5.62,2.48,0.98,1,0
1444,Golden Valley,Golden Valley Reduced Fat Crackers,GV-01444-D,4.1,1.52,0.52,0,No
1445,Pure Origins,Pure Origins Original Apples,PO-01445-Z,3.57,1.39,2.52,0,0
1446,Heritage Foods,Heritage Foods Organic Tuna,HF-01446-F,14.87,9.7,1.59,1,No
1447,Family Choice  ,Family Choice Value Pack Juice,FC-01447-P,5.73,2.14,0.53,1,0
1448,EcoHarvest,EcoHarvest Organic Muffins,E-01448-N,4.23,1.86,0.39,1,
1449,Hilltop Farms,Hilltop Farms Mini Bottled Water,HF-01449-E,6.31,7.89,1.92,0,0.0
1450,Prime Select,Prime Select Gourmet Bar Soap,PS-01450-W,11.38,7.0,0.29,No,0
1451,Coastal Fresh,Coastal Fresh Original Cream,CF-01451-Y,3.41,1.33,1.93,Y,0
1452,Natures Best,Natures Best Value Pack Pork Chops,nb-01452-t,11.61,5.56,0.95,0,Y
1453,TrueTaste,TrueTaste Lite Rolls,T-01453-Z,4.92,2.09,1.4,0,0
1454,Coastal Fresh,Coastal Fresh Fresh Crackers,CF-01454-D,2.41,1.34,0.33,0,True
1455,Everyday Basics,Everyday Basics Family Size Frozen Vegetables,EB-01455-Y,6.45,2.99,1.79,1,0
1456,Silver Creek,Silver Creek Extra Crunchy Bread,SC-01456-Y,1.69,0.96,0.88,1,0.0
1457,Everyday Basics,Everyday Basics Original Tea,EB-01457-I,3.91,2.27,0.72,0,0
1458,Pure Origins,Pure Origins Family Size Pretzels,PO-01458-N,3.73,1.46,0.46,1,0
1459,Wholesome Co,Wholesome Co Value Pack Tea,WC-01459-P,6.62,2.88,2.65,False,0
1460,Family Choice,Family Choice Mini Carrots,FC-01460-T,2.7,1.66,2.45,no,0
1461,TrueTaste,TrueTaste Reduced Fat Bananas,T-01461-T,3.81,2.65,2.18,Y,0
1462,Heritage Foods,Heritage Foods Deluxe Rolls,HF-01462-C,4.1,2.15,1.32,1,0
1463,Premium Choice,Premium Choice Family Size Ground Beef,PC-01463-A,3.2,1.93,1.92,yes,0
1464,crystal springs,Crystal Springs Organic Laundry Detergent,CS-01464-E,6.04,2.81,0.97,1,No
1465,Sunrise Organics,Sunrise Organics Deluxe TV Dinner,SO-01465-P,7.5,4.85,,N,1.0
1466,GreenLeaf,GreenLeaf Deluxe Frozen Pizza,G-01466-G,5.28,,2.61,Yes,yes
1467,Golden Valley,Golden Valley Original Laundry Detergent,gv-01467-f,6.03,3.07,1.92,0,0
1468,mEADOWBROOK,Meadowbrook Organic Coffee,M-01468-B,6.21,2.59,1.12,0,0
1469,URBAN PANTRY,Urban Pantry Value Pack Crackers,UP-01469-M,3.74,1.84,0.8,Yes,1
1470,EcoHarvest,EcoHarvest Extra Crunchy Sour Cream,E-01470-E,3.49,1.33,1.99,0,False
1471,Silver Creek,Silver Creek Deluxe Muffins,SC-01471-U,1.57,0.77,0.33,1,No
1472,Everyday Basics,Everyday Basics Reduced Fat Cheese,eb-01472-h,5.13,2.18,1.06,0,1
1473,GreenLeaf  ,GreenLeaf Lite Tortilla Chips,G-01473-V,2.39,1.04,0.78,1,Y
1474,Heritage Foods,Heritage Foods Deluxe Aluminum Foil,HF-01474-L,$9.32,3.55,1.17,0,False
1475,American Classic,American Classic Lite TV Dinner,AC-01475-A,4.22,2.25,,1,0
1476,Everyday Basics,Everyday Basics Fresh Napkins,EB-01476-T,$3.62,2.49,1.62,0,0.0
1477,TrueTaste,TrueTaste Reduced Fat Lettuce,T-01477-O,3.21,2.15,0.8,1,0
1478,Urban Pantry,Urban Pantry Original Aluminum Foil,UP-01478-M,9.9,5.43,3.26,1,0
1479,Northern Mills,Northern Mills Reduced Fat Lotion,NM-01479-R,3.14,1.28,0.61,Yes,0
1480,pRIME sELECT,Prime Select Gourmet Frozen Fries,PS-01480-B,4.41,1.9,1.17,Yes,0
1481,Sunrise Organics,Sunrise Organics Traditional Cheese,SO-01481-S,1.72,0.97,1.38,0.0,0
1482,GreenLeaf,GreenLeaf Fresh TV Dinner,G-01482-L,3.09,1.65,1.13,Yes,N
1483,Silver Creek,Silver Creek Deluxe TV Dinner,SC-01483-T,3.63,1.39,,True,1
1484,Urban Pantry,Urban Pantry Fresh Potato Chips,UP-01484-X,2.08,1.4,0.23,1.0,1
1485,Family Choice,Family Choice Fresh Crackers,FC-01485-Y,3.18,1.99,,0,0
1486,Crystal Springs,Crystal Springs Extra Crunchy Butter,CS-01486-S,4.55,2.18,1.36,0.0,False
1487,American Classic,American Classic Classic Deodorant,AC-01487-P,11.23,4.3,0.58,0,0.0
1488,GreenLeaf,GreenLeaf Original Lotion,G-01488-V,8.97,,1.07,no,0
1489,Crystal Springs,Crystal Springs Lite Bread,CS-01489-D,3.58,1.62,1.43,yes,False
1490,Meadowbrook,Meadowbrook Low Sodium Aluminum Foil,M-01490-B,9.13,3.44,1.81,1,0
1491,Crystal Springs,Crystal Springs Reduced Fat Milk,CS-01491-W,2.22,1.14,1.48,False,1
1492,Value Plus,Value Plus Deluxe Laundry Detergent,VP-01492-D,9.31,4.38,3.85,0.0,No
1493,NORTHERN MILLS,Northern Mills Organic Cheese,NM-01493-S,5.12,2.18,0.95,1,0
1494,Coastal Fresh,Coastal Fresh Family Size Croissants,CF-01494-M,2.59,1.64,0.93,1,0
1495,Value Plus,Value Plus Traditional Sour Cream,VP-01495-W,4.21,2.62,1.14,1,0
1496,BluePeak,BluePeak Value Pack Tuna,B-01496-E,4.27,2.42,,0,0
1497,EcoHarvest,EcoHarvest Jumbo Bottled Water,E-01497-O,1.66,0.77,2.77,0.0,no
1498,Meadowbrook,Meadowbrook Classic Napkins,M-01498-Z,7.16,4.56,3.8,0,no
1499,Natures Best,Natures Best Lite Tea,NB-01499-R,3.9,1.5,1.92,1,no
1500,Meadowbrook,Meadowbrook Mini Coffee,M-01500-T,3.66,2.28,1.87,1,0
1501,Family Choice,Family Choice Jumbo Ice Cream,FC-01501-Y,5.59,3.51,2.51,yes,0
1502,  Golden Harvest  ,Golden Harvest Jumbo Pretzels,GH-01502-P,4.52,3.16,0.65,no,0
1503,Prime Select,Prime Select Reduced Fat Frozen Pizza,PS-01503-H,3.59,1.77,1.28,Y,yes
1504,Everyday Basics,Everyday Basics Organic Frozen Fries,EB-01504-X,8.29,3.99,1.3,False,0
1505,EcoHarvest,EcoHarvest Lite Shrimp,E-01505-O,15.65,6.15,1.35,No,0
1506,Sunrise Organics,Sunrise Organics Organic Bar Soap,SO-01506-Y,9.11,4.69,1.06,1,0
1507,  BluePeak,BluePeak Original Muffins,B-01507-V,3.09,1.95,0.47,0,0
1508,Pure Origins,Pure Origins Family Size Sports Drink,PO-01508-B,7.07,2.53,2.0,1.0,0
1509,Coastal Fresh,Coastal Fresh Family Size Frozen Pizza,CF-01509-R,8.28,4.58,2.04,Yes,0
1510,TRUETASTE,TrueTaste Jumbo Potato Chips,T-01510-A,2.42,1.45,0.94,1,1
1511,Wholesome Co,Wholesome Co Value Pack Apples,WC-01511-B,0.87,0.59,1.85,True,0
1512,Prime Select,Prime Select Gourmet Tortilla Chips,PS-01512-T,2.86,1.82,0.26,yes,Y
1513,sILVER cREEK,Silver Creek Lite Tuna,SC-01513-U,12.45,5.4,1.55,0,False
1514,GreenLeaf,GreenLeaf Extra Crunchy Salmon Fillet,G-01514-P,12.19,6.47,2.13,Y,0
1515,Sunrise Organics,Sunrise Organics Family Size Shampoo,SO-01515-T,$12.14,4.86,1.2,1,0
1516,Heritage Foods,Heritage Foods Family Size Frozen Fries,HF-01516-A,$4.31,1.8,1.94,0,0
1517,Golden Harvest,Golden Harvest Family Size Tuna,GH-01517-C,12.8,7.79,1.48,0,0
1518,American Classic,American Classic Organic Milk,AC-01518-E,4.89,3.19,1.69,1,0
1519,  Urban Pantry,Urban Pantry Extra Crunchy Tomatoes,UP-01519-Q,0.91,0.56,0.97,1,0.0
1520,Premium Choice,Premium Choice Low Sodium Cod,PC-01520-D,14.78,6.69,0.97,yes,0
1521,Value Plus,Value Plus Low Sodium Deodorant,VP-01521-S,12.5,8.14,0.76,N,0
1522,Family Choice,Family Choice Extra Crunchy Croissants,FC-01522-P,4.75,2.45,1.19,True,No
1523,Natures Best,Natures Best Organic Butter,NB-01523-V,2.11,0.87,2.49,0,0
1524,TrueTaste,TrueTaste Reduced Fat Toothpaste,T-01524-I,12.33,5.6,0.63,0,0
1525,HILLTOP FARMS,Hilltop Farms Deluxe Frozen Fries,HF-01525-L,6.46,4.16,2.82,yes,0
1526,Family Choice,Family Choice Original Crab Legs,FC-01526-O,9.31,4.72,0.8,0,0
1527,Golden Harvest,Golden Harvest Jumbo Crab Legs,GH-01527-O,8.19,5.28,2.2,N,no
1528,Coastal Fresh,Coastal Fresh Deluxe Cookies,CF-01528-Z,2.85,1.42,0.83,0,1
1529,Prime Select,Prime Select Traditional Bottled Water,PS-01529-C,5.35,3.65,1.07,0,0
1530,Everyday Basics,Everyday Basics Traditional Deodorant,EB-01530-P,$4.89,1.74,0.86,1,no
1531,Family Choice,Family Choice Family Size Popcorn,FC-01531-N,$2.31,0.83,0.99,1,0
1532,Urban Pantry,Urban Pantry Extra Crunchy Tea,UP-01532-N,$4.46,1.56,2.04,0,0
1533,American Classic,American Classic Gourmet Crab Legs,AC-01533-P,4.71,3.09,2.24,1,0
1534,Heritage Foods,Heritage Foods Mini Shampoo,HF-01534-N,8.62,5.85,,1,0
1535,Wholesome Co,Wholesome Co Fresh Soda,WC-01535-D,6.1,2.38,1.72,0,0
1536,Crystal Springs,Crystal Springs Low Sodium Vitamins,CS-01536-K,$12.46,6.43,0.8,True,N
1537,TrueTaste,TrueTaste Classic Rolls,T-01537-U,4.45,2.88,1.25,1,0
1538,EcoHarvest,EcoHarvest Organic TV Dinner,E-01538-G,$6.55,3.02,1.49,1,0
1539,American Classic,American Classic Jumbo Muffins,AC-01539-T,5.14,1.93,,0,0
1540,silver creek,Silver Creek Organic Muffins,SC-01540-R,$5.45,2.07,0.43,0,0
1541,Everyday Basics,Everyday Basics Original Bar Soap,EB-01541-Q,10.34,4.32,0.32,Y,0
1542,Wholesome Co,Wholesome Co Organic Onions,WC-01542-T,2.96,1.07,2.19,1,0
1543,Golden Harvest,Golden Harvest Jumbo Ground Beef,GH-01543-W,8.42,3.34,1.9,Y,0
1544,Sunrise Organics,Sunrise Organics Classic Ham,SO-01544-M,5.93,3.49,3.27,,0
1545,Farmhouse Select,Farmhouse Select Deluxe Bar Soap,FS-01545-K,$5.79,2.43,1.0,0,0
1546,Urban Pantry,Urban Pantry Fresh Soda,UP-01546-Q,7.21,4.04,2.89,0,0
1547,Premium Choice,Premium Choice Mini Lotion,PC-01547-S,8.65,5.21,0.6,1,N
1548,American Classic,American Classic Reduced Fat TV Dinner,AC-01548-Y,8.43,4.2,,1,0
1549,Natures Best,Natures Best Reduced Fat Lettuce,NB-01549-I,$0.98,0.54,2.95,0,0
1550,  Premium Choice,Premium Choice Low Sodium Cod,PC-01550-H,8.44,4.8,1.1,yes,0
1551,heritage foods,Heritage Foods Jumbo Chicken Breast,hf-01551-z,6.36,3.47,1.0,1.0,1
1552,Wholesome Co,Wholesome Co Organic Laundry Detergent,WC-01552-U,5.32,3.62,2.11,N,no
1553,EcoHarvest,EcoHarvest Original Frozen Fries,E-01553-B,4.63,2.72,2.06,0,0
1554,Everyday Basics,Everyday Basics Classic Shrimp,EB-01554-T,4.86,2.59,1.76,no,0
1555,Family Choice,Family Choice Family Size Deodorant,FC-01555-N,10.85,6.59,0.99,0,0
1556,Pure Origins,Pure Origins Organic Ice Cream,PO-01556-A,5.25,3.16,,0,1
1557,Northern Mills,Northern Mills Lite Sports Drink,NM-01557-P,2.72,1.56,,0,0.0
1558,Natures Best,Natures Best Organic Bread,NB-01558-V,1.53,0.95,0.72,1,0
1559,Golden Harvest,Golden Harvest Reduced Fat Dish Soap,GH-01559-A,$8.43,5.63,1.68,0,0
1560,Sunrise Organics,Sunrise Organics Gourmet Shampoo,SO-01560-K,10.45,6.26,0.68,1,0.0
